SNID,zcmb,redshift_diff,radial_distance_m,angular_velocity
1248677,0.350168,1.799999999996249e-05,4.634168506169196e+25,1.1644514516045383e-25
1248907,0.170534,8.400000000000074e-05,2.2650825047976737e+25,1.1117725918884191e-24
1249851,0.215111,4.099999999998549e-05,2.848136414434041e+25,4.315625724843702e-25
1250017,0.182168,-0.00014200000000000323,2.4182464851395934e+25,-1.760388335002318e-24
1253039,0.453474,1.4000000000014001e-05,5.999693449114025e+25,6.995514766881934e-26
1253101,0.453326,4.599999999999049e-05,6.004979522637474e+25,2.296502929945077e-25
1253920,0.195558,2.8000000000000247e-05,2.590043874651669e+25,3.2409446442790454e-25
1255502,0.14819,-0.00015000000000001124,1.971044665055852e+25,-2.2814738548164313e-24
1256823,0.440847,-7.299999999993423e-05,5.840979091572484e+25,-3.746777567746529e-25
1257366,0.211366,2.5999999999998247e-05,2.7992402343421425e+25,2.7845426813934414e-25
1257695,0.18383,8.00000000000245e-05,2.4411087531285078e+25,9.824796461554772e-25
1258906,0.34918,6.0000000000004494e-05,4.62703230691254e+25,3.887491222641542e-25
1258940,0.425938,-8.20000000000265e-05,5.642090575252735e+25,-4.357069640787671e-25
1259412,0.304774,-8.60000000000305e-05,4.04133536051445e+25,-6.379611956956512e-25
1261059,0.332916,-8.40000000000285e-05,4.4138713920794805e+25,-5.705324019453234e-25
1261086,0.037598,-3.199999999999731e-05,5.021769847276055e+24,-1.9103541077659885e-24
1261579,0.322144,-8.600000000008601e-05,4.271147406946372e+25,-6.036352514103127e-25
1262128,0.113239,4.900000000002125e-05,1.5019056398497994e+25,9.78079451347919e-25
1262214,0.689374,1.4000000000069512e-05,9.118476827948628e+25,4.602845948082596e-26
1262715,0.689368,1.799999999996249e-05,9.118476827948628e+25,5.917944790350195e-26
1263369,0.312519,-0.00010100000000007325,4.142035061136142e+25,-7.310183958152336e-25
1263715,0.291861,-9.900000000001574e-05,3.869273667326201e+25,-7.670549021288077e-25
1266657,0.321081,-9.900000000001574e-05,4.255289186376026e+25,-6.974720645785515e-25
1273127,0.18937,7.999999999999674e-05,2.514056567752097e+25,9.539720365736794e-25
1275946,0.232119,6.90000000000135e-05,3.0791378274087397e+25,6.718010287773366e-25
1276528,0.246191,-0.00010900000000002574,3.265339767272212e+25,-1.0007343875674422e-24
1277168,0.12906,-0.00015999999999999348,1.7179738951207563e+25,-2.7920560036581035e-24
1277971,0.199526,2.5999999999998247e-05,2.64303676172424e+25,2.9491091538637932e-25
1279500,0.234707,-0.00010299999999999199,3.1145545200158443e+25,-9.91429848973731e-25
1280201,0.016784,-0.00019599999999999826,2.32626880583159e+24,-2.5259042128192192e-23
1280217,0.359006,-8.40000000000285e-05,4.757466171103632e+25,-5.2932728402705e-25
1280240,0.059629,0.00036900000000000127,7.927788766791858e+24,1.3953880490028043e-23
1281668,0.306974,6.40000000000085e-05,4.069087246512554e+25,4.715238614862998e-25
1281886,0.383935,-8.499999999994623e-05,5.086920703452559e+25,-5.009387882277911e-25
1282736,0.37798,-7.00000000000145e-05,5.009611878172124e+25,-4.189041500688351e-25
1282757,0.279087,-8.299999999999974e-05,3.7015729847947984e+25,-6.722216235155317e-25
1283373,0.207538,2.8000000000000247e-05,2.7483617766789507e+25,3.0542517710835703e-25
1283724,0.069636,7.600000000000662e-05,9.250628666034841e+24,2.4629922603701416e-24
1283878,0.312868,-9.20000000000365e-05,4.148246197526195e+25,-6.64881128619097e-25
1283923,0.146315,9.500000000001174e-05,1.94461429743861e+25,1.4645723600570525e-24
1283936,0.368626,5.6000000000000494e-05,4.8843319356663955e+25,3.437190156018669e-25
1284587,0.148176,4.599999999999049e-05,1.9637763139611104e+25,7.022415419697464e-25
1285160,0.749319,1.8999999999991246e-05,9.911387856465899e+25,5.746981940860517e-26
1285317,0.564415,4.499999999996174e-05,7.473847202965719e+25,1.805049025438366e-25
1286398,0.150514,-0.00013599999999999723,2.001043132301422e+25,-2.0375260098020527e-24
1287626,0.30396,-7.999999999996898e-05,4.030631061629466e+25,-5.950283286482419e-25
1289288,0.290012,6.20000000000065e-05,3.844693425442166e+25,4.834490124232545e-25
1289555,0.561743,-6.700000000003925e-05,7.438694814034787e+25,-2.700217603781081e-25
1289600,0.419621,2.100000000010427e-05,5.552888084544542e+25,1.1337598601264875e-25
1289656,0.539438,1.799999999996249e-05,7.136199256655448e+25,7.561818343225249e-26
1289664,0.259078,-0.00011200000000000099,3.4359477902415126e+25,-9.772196012803845e-25
1290127,0.452228,4.8000000000048004e-05,5.99044282044799e+25,2.4021659859426297e-25
1290568,0.44946,2.0000000000020002e-05,5.94683271387954e+25,1.0082424457664758e-25
1290779,0.389508,1.8000000000018e-05,5.153921685362268e+25,1.0470210013728788e-25
1290816,0.218476,2.5999999999998247e-05,2.893068039383353e+25,2.6942345640999395e-25
1291080,0.443843,-6.700000000003925e-05,5.880756794836434e+25,-3.4155628921176015e-25
1291090,0.291991,6.099999999997774e-05,3.870991641221322e+25,4.724200316853062e-25
1291639,0.101566,5.6000000000000494e-05,1.3472879892889314e+25,1.2460867892736636e-24
1291794,0.395124,2.399999999996849e-05,5.2279267146905465e+25,1.37626623031506e-25
1291957,0.371434,5.3999999999998494e-05,4.921863057682879e+25,3.2891595199361215e-25
1292145,0.49246,2.0000000000020002e-05,6.515085617650251e+25,9.203024352838014e-26
1292195,0.829304,1.4000000000069512e-05,1.0968602561155595e+26,3.826462294189147e-26
1292315,0.113279,-0.0001910000000000106,1.5078524725636789e+25,-3.79747757289863e-24
1292332,0.272654,-0.00010599999999999499,3.615409986362588e+25,-8.789598044997902e-25
1292336,0.233558,-0.00011200000000000099,3.0984319957693267e+25,-1.0836692669662204e-24
1292560,0.224823,-0.00010699999999999599,2.9842528076628394e+25,-1.074901996360053e-24
1293319,0.29687,-7.999999999996898e-05,3.9368032565882555e+25,-6.092099370181732e-25
1293758,0.148122,9.200000000000874e-05,1.968533780132214e+25,1.4010887907724998e-24
1294014,0.362715,-8.500000000000174e-05,4.805965895681272e+25,-5.302234656492138e-25
1294137,0.470859,-8.099999999999774e-05,6.236245239288344e+25,-3.8938797571678603e-25
1294743,0.31258,-8.999999999997899e-05,4.144678097897867e+25,-6.509871353743567e-25
1295027,0.425617,-6.299999999997974e-05,5.639711842167183e+25,-3.3489166437156495e-25
1295256,0.442463,1.2999999999929734e-05,5.854326427219191e+25,6.657131272794701e-26
1295305,0.611712,-5.8000000000002494e-05,8.100907674684795e+25,-2.146421519941259e-25
1295921,0.523928,-7.2000000000072e-05,6.9379714995261305e+25,-3.111148118365125e-25
1296273,0.396978,-8.20000000000265e-05,5.259643155831238e+25,-4.673887719693187e-25
1296321,0.184441,-0.00013900000000000023,2.4489057115755946e+25,-1.7016233603861123e-24
1296657,0.146243,-0.00013699999999999823,1.94461429743861e+25,-2.1120675087135666e-24
1297026,0.25855,-9.999999999998899e-05,3.4301331093657193e+25,-8.73996572265392e-25
1297465,0.277842,2.199999999996649e-05,3.678578564967797e+25,1.7929300569519551e-25
1297501,0.214921,2.0999999999993246e-05,2.846682744215093e+25,2.211571215932548e-25
1298281,0.235081,-0.00011899999999998023,3.1187833788346033e+25,-1.1438852324307588e-24
1298893,0.196163,-0.00010700000000002374,2.604977032355411e+25,-1.2314040625917722e-24
1299643,0.376781,2.0999999999993246e-05,4.98569239547852e+25,1.2627416853288897e-25
1299775,0.160087,4.700000000001925e-05,2.121169153121789e+25,6.642678876066403e-25
1299785,0.381315,2.4999999999997247e-05,5.045821481807746e+25,1.485350101469313e-25
1300516,0.310431,-8.900000000000574e-05,4.11666190822359e+25,-6.481350510884013e-25
1300912,0.337801,2.0999999999993246e-05,4.471225289808896e+25,1.4080349814507012e-25
1301933,0.3296,-7.999999999996898e-05,4.3696005263206e+25,-5.488693187289091e-25
1302058,0.197858,3.800000000001025e-05,2.620570949249584e+25,4.347187549822022e-25
1302117,0.492381,4.0999999999902226e-05,6.521561057716476e+25,1.8847467146576942e-25
1302141,0.608798,3.799999999998249e-05,8.061262123258932e+25,1.4131922805394712e-25
1302187,0.219428,1.8000000000018e-05,2.906283223191974e+25,1.856757868931533e-25
1302523,0.423916,-7.399999999996298e-05,5.617113877854441e+25,-3.9494734083017614e-25
1302648,0.231715,7.50000000000195e-05,3.0737196020472048e+25,7.315057084267031e-25
1303004,0.294957,-8.299999999999974e-05,3.911694407351875e+25,-6.361124214415556e-25
1303279,0.172738,3.800000000001025e-05,2.288209076462761e+25,4.978615599940555e-25
1303496,0.179787,3.700000000000925e-05,2.3815082741516265e+25,4.6576873430995035e-25
1303883,0.259114,7.40000000000185e-05,3.4359477902415126e+25,6.456629508461241e-25
1303952,0.562628,-6.20000000000065e-05,7.451645694167236e+25,-2.4943660982903404e-25
1304127,0.728608,-5.199999999994098e-05,9.647084180293476e+25,-1.6159502212935042e-25
1304442,0.224514,2.3999999999996247e-05,2.97341635693977e+25,2.4197818698367433e-25
1304678,0.218839,2.9000000000001247e-05,2.8976933537163707e+25,3.0003110131891996e-25
1305504,0.495595,-6.499999999992623e-05,6.565171164284927e+25,-2.968164771694926e-25
1305626,0.325727,-9.300000000000974e-05,4.318722068657408e+25,-6.455775146158084e-25
1306029,0.428955,-7.499999999999174e-05,5.682529037707116e+25,-3.9567654121605554e-25
1306073,0.328588,-9.20000000000365e-05,4.356253190673892e+25,-6.331336799949477e-25
1306141,0.3324,2.999999999997449e-05,4.3988060825376525e+25,2.044594276546031e-25
1306299,0.470984,2.4000000000079513e-05,6.230959165764896e+25,1.1547209347087088e-25
1306360,0.454785,1.4999999999931735e-05,6.017401795417578e+25,7.47313711609559e-26
1306390,0.409112,-8.80000000000325e-05,5.419414728077468e+25,-4.868004688279067e-25
1306537,0.479481,2.1000000000048757e-05,6.3432882281381754e+25,9.924886575526864e-26
1306626,0.420895,1.5000000000042757e-05,5.568878456952974e+25,8.075031453412796e-26
1306785,0.575352,-6.8000000000068e-05,7.620800046917587e+25,-2.675032413724848e-25
1306980,0.548856,4.6000000000101515e-05,7.268351094741661e+25,1.8973289661264757e-25
1306991,0.421994,4.399999999998849e-05,5.590815662075285e+25,2.359381698358511e-25
1307073,0.774649,3.900000000001125e-05,1.0254189724461533e+26,1.140207678634241e-25
1307277,0.411143,-8.700000000000374e-05,5.446770158561314e+25,-4.788515594880598e-25
1307830,0.359485,1.4999999999987246e-05,4.757466171103632e+25,9.452272929043221e-26
1308314,0.40648,2.0000000000020002e-05,5.378579810108828e+25,1.1147643749260788e-25
1308326,0.326224,-9.599999999998499e-05,4.3236116866665975e+25,-6.656489540156705e-25
1308568,0.64305,-5.999999999994898e-05,8.516128749951674e+25,-2.1121742059250546e-25
1308582,0.367047,-8.299999999999974e-05,4.8647734636296365e+25,-5.114888534898958e-25
1308751,0.29908,6.0000000000004494e-05,3.96455514258636e+25,4.537091005944944e-25
1308884,0.076584,5.3999999999998494e-05,1.0175691532638324e+25,1.5909280150714402e-24
1308957,0.618693,-5.699999999997374e-05,8.193413961345144e+25,-2.085598284989704e-25
1309288,0.26794,3.0000000000030003e-05,3.546691030557758e+25,2.53582104066015e-25
1309492,0.333526,2.599999999997049e-05,4.414267847593739e+25,1.7657750225193217e-25
1309749,0.789292,1.2000000000012001e-05,1.0439995208810748e+26,3.445891903252512e-26
1310338,0.438834,-6.60000000000105e-05,5.8146808757933275e+25,-3.4028182544589937e-25
1310395,0.288988,-8.199999999997098e-05,3.832403304500148e+25,-6.414507973919411e-25
1312274,0.424506,-8.40000000000285e-05,5.623192862406407e+25,-4.478339457350897e-25
1313594,0.288349,-9.099999999995223e-05,3.824474194214975e+25,-7.133297884256085e-25
1314897,0.336629,-8.099999999999774e-05,4.462635420333293e+25,-5.441445874640982e-25
1315192,0.227143,-0.00011699999999995048,3.0130619083656335e+25,-1.1641220344195043e-24
1315259,0.228061,-0.00011899999999998023,3.0257484848219096e+25,-1.1790571054055692e-24
1315296,0.412579,-8.100000000010876e-05,5.4661964787599875e+25,-4.442428879457563e-25
1316385,0.147408,3.800000000001025e-05,1.953732774266558e+25,5.830947586104621e-25
1316431,0.198148,-0.000132000000000021,2.629821577915619e+25,-1.5047638512180474e-24
1316437,0.471962,-7.80000000000225e-05,6.2507819414778274e+25,-3.7409418442260164e-25
1316465,0.329096,2.6000000000026002e-05,4.3558567351596335e+25,1.7894536900378883e-25
1317164,0.154592,-0.00013799999999999923,2.0556218414310277e+25,-2.0125958174874697e-24
1317277,0.23711,-0.00010000000000001674,3.146535264832708e+25,-9.527700558474092e-25
1317286,0.281983,-8.700000000000374e-05,3.7398970178397992e+25,-6.973973807724338e-25
1317454,0.568834,4.399999999993298e-05,7.532654770914084e+25,1.7511579321163025e-25
1317612,0.104575,0.00011500000000000399,1.3928803734286744e+25,2.47516824328106e-24
1317666,0.1412,-0.00014000000000000123,1.8778776192050726e+25,-2.2350201999727307e-24
1318142,0.320739,5.899999999997574e-05,4.251060327557267e+25,4.160786641236967e-25
1318737,0.073747,-0.0002530000000000032,9.846633455803659e+24,-7.702885683156616e-24
1319366,0.234828,-0.00011200000000000099,3.1150831273681895e+25,-1.0778767025831496e-24
1319821,0.308809,2.9000000000001247e-05,4.087324200168451e+25,2.1270593807171127e-25
1320166,0.448961,5.099999999996774e-05,5.94683271387954e+25,2.5710182367003154e-25
1322229,0.526131,-6.899999999998574e-05,6.969159333314477e+25,-2.968174296591635e-25
1322979,0.52939,2.0000000000020002e-05,7.004047418569236e+25,8.560549067828567e-26
1324542,0.541543,2.2999999999995246e-05,7.163951142653552e+25,9.624893297980475e-26
1325358,0.779308,1.7999999999851468e-05,1.0307843370724536e+26,5.235105006815959e-26
1327978,0.206992,8.199999999999874e-05,2.7469081064600024e+25,8.949327972853166e-25
1328066,0.448904,4.399999999998849e-05,5.94683271387954e+25,2.218133380683448e-25
1328105,0.44154,4.999999999999449e-05,5.8489082018576565e+25,2.5628070030638424e-25
1329166,0.731626,1.6000000000016e-05,9.677479103053305e+25,4.956538037360798e-26
1329196,0.769334,1.399999999995849e-05,1.0175691532638324e+26,4.124628187210137e-26
1329312,0.344792,-7.80000000000225e-05,4.570603472049728e+25,-5.1161322278346905e-25
1329615,0.403608,-7.199999999996098e-05,5.348713494701344e+25,-4.0355605132657317e-25
1330031,0.105629,0.00011900000000000799,1.4064920127515543e+25,2.536473878170836e-24
1330044,0.421575,5.499999999997174e-05,5.5847366775233185e+25,2.9524373559728463e-25
1330426,0.259544,2.4000000000024002e-05,3.4359477902415126e+25,2.0940420027457572e-25
1330642,0.633924,-6.60000000000105e-05,8.394416907074273e+25,-2.3570788116716634e-25
1330903,0.564298,-7.2000000000072e-05,7.472393532746772e+25,-2.8886402839234767e-25
1331123,0.22157,6.999999999998674e-05,2.9401140937420445e+25,7.137638673500137e-25
1331993,0.719619,-6.099999999997774e-05,9.528147526015885e+25,-1.9192964726943125e-25
1332059,0.578843,-6.700000000003925e-05,7.664806609000296e+25,-2.6205611844695386e-25
1332413,0.608725,-5.500000000002725e-05,8.061262123258932e+25,-2.0454098797301382e-25
1333246,0.437744,-8.599999999991947e-05,5.798690503384897e+25,-4.446202357743687e-25
1333438,0.399457,1.6999999999933735e-05,5.28607352344848e+25,9.641318387594699e-26
1333483,0.273087,2.6999999999999247e-05,3.615409986362588e+25,2.2388598793863016e-25
1334084,0.133494,-0.00016599999999999948,1.7749313373359137e+25,-2.8038013066294454e-24
1334087,0.266292,-0.0001080000000000525,3.5313614173397576e+25,-9.1685844742582e-25
1334302,0.45463,4.999999999999449e-05,6.022159261588681e+25,2.48907779566826e-25
1334423,0.357912,-8.799999999997699e-05,4.742665165237976e+25,-5.562639441080872e-25
1334448,0.516869,-7.099999999993223e-05,6.847051034922816e+25,-3.108676189123749e-25
1334470,0.518761,-6.900000000009676e-05,6.871895580483025e+25,-3.010185378948237e-25
1334597,0.28896,-8.999999999997899e-05,3.832403304500148e+25,-7.040313629912396e-25
1334620,0.196244,-0.00010599999999999499,2.6060342470601005e+25,-1.2194007267497597e-24
1334623,0.332815,-7.499999999999174e-05,4.412417721860533e+25,-5.095717533406327e-25
1334644,0.288055,-8.500000000000174e-05,3.820509639072389e+25,-6.669884737206834e-25
1334645,0.247014,-9.600000000001274e-05,3.277365584538057e+25,-8.781466463119754e-25
1334707,0.64964,2.0000000000020002e-05,8.593834030746366e+25,6.976919892279165e-26
1334858,0.627375,1.4999999999987246e-05,8.299135431814113e+25,5.418500405184012e-26
1334879,0.639357,1.6999999999933735e-05,8.457717637517567e+25,6.025823992246689e-26
1335472,0.505976,4.599999999999049e-05,6.70075895016138e+25,2.0580434500878475e-25
1335564,0.606202,-5.8000000000002494e-05,8.028224163737379e+25,-2.165854142755542e-25
1335694,0.259118,-0.0001120000000000565,3.4359477902415126e+25,-9.772196012808689e-25
1335717,0.30478,2.0000000000020002e-05,4.03433131309588e+25,1.486206435386904e-25
1335718,0.699333,1.3000000000040757e-05,9.250628666034838e+25,4.2130130769617695e-26
1335868,0.619423,1.2999999999929734e-05,8.193413961345144e+25,4.756627667496858e-26
1336002,0.39497,4.999999999999449e-05,5.233212788213996e+25,2.8643251300152165e-25
1336008,0.437647,4.700000000001925e-05,5.7971046813278625e+25,2.4305659981248283e-25
1336009,0.341756,6.60000000000105e-05,4.528843491214486e+25,4.3689525297985325e-25
1336272,0.744942,3.2000000000032e-05,9.861698765345484e+25,9.727896667987009e-26
1336453,0.184924,-0.00013599999999999723,2.455248999803733e+25,-1.6605963098349037e-24
1336480,0.256048,-0.00011200000000000099,3.3956414796252174e+25,-9.888192112586108e-25
1336662,0.181563,3.300000000000525e-05,2.4051634531690584e+25,4.113296791104278e-25
1336687,0.23381,-0.0001000000000000445,3.102925158264258e+25,-9.661607763940846e-25
1336975,0.110603,4.300000000000137e-05,1.4668854027569532e+25,8.788059155658745e-25
1337117,0.553887,4.700000000001925e-05,7.334427013784767e+25,1.9211106061214745e-25
1337221,0.668758,3.799999999998249e-05,8.854173151776205e+25,1.2866377479538469e-25
1337228,0.577412,4.199999999998649e-05,7.646041047992054e+25,1.6467715981334652e-25
1337272,0.502757,-6.300000000003525e-05,6.660452639545086e+25,-2.8356818787169634e-25
